smiles,solvent,absorption_nm,emission_nm,plqy,epsilon,scaffold
CN1C(=CC=C(C=CC2=[N+](C)c3ccccc3C2(C)C)c2ccccc2)C(C)(C)c2ccccc21,O,634.0,661.0,,367000.0,Cyanine
CCN(CC)c1ccc(-c2c3c(n4c2ccc2oc(-c5ccc(C#N)cc5)cc24)C(=O)N(CCCN=C(O)OC(C)(C)C)C3)cc1,ClCCl,459.0,630.0,0.1000000014901161,19000.0,5p6
C1=CC(=c2cccc3c2=NN(c2ccccc2)c2cc(Oc4ccccc4)ccc2-3)C=CC1=[O+]c1ccccc1,ClCCl,544.0,697.0,0.0099999997764825,7700.0,6n6
CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(/C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1,CO,493.0,628.0,0.0085000004619359,55877.0,Triphenylamine
CN(CCCC(=O)[O-])C(=O)c1ccccc1-c1c2cc3c(cc2[o+]c2cc4c(cc12)C(CS(=O)(=O)O)=CC(C)(C)N4CCC[SH](=N)(O)O)N(CCCS(#N)(O)O)C(C)(C)C=C3CS(=O)(=O)O,O,600.0,624.0,,110000.0,Acridines
Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,C1COCCO1,638.0,684.0,,,Acridines
CCCCCCc1ccc(-c2ccc3c(c2)Oc2cc(C=C(C#N)C(=O)O)ccc2N3CCCCCC)s1,C1CCOC1,465.0,610.0,,,Acridines
C[N+](C)=C1C=CC(=CC=C2C=CN(CCCCCCCCCCCCN3C=CC(=CC=C4C=CC(=[N+](C)C)C=C4)C=C3)C=C2)C=C1,CC1COC(=O)O1,474.0,602.0,,,Cyanine
Cc1c2oc3c(C)c(N)cc(C(O)=NC4OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C5CCCN5C(=O)C(C(C)C)N=C4O)c3nc-2c(C(O)=NC2OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C(=O)C(C(C)C)N=C2O)c(N)c1=O,CCCCOC(C)=O,524.0,624.0,,,Benz
N#C/C(=C\c1ccc(-c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3c2OCCO3)cc1)C(=O)O,CN(C)C=O,420.0,620.0,,,Triphenylamine
C=CCOC(=O)C(C#N)=C1C=C(/C=C/c2ccc(N(C)C)cc2)OC(/C=C/c2ccc(N(C)C)cc2)=C1,CN(C)C=O,486.0,616.0,,,6n6
C[N+](C)=C1C=CC(=CC=C2C=CN(CCCCCCCCCCCCN3C=CC(=CC=C4C=CC(=[N+](C)C)C=C4)C=C3)C=C2)C=C1,CC#N,473.0,602.0,,,Cyanine
CCCCCCCCn1c(=O)c2cc3c(C#Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)c4cc5c(=O)n(CCCCCCCC)c(=O)c5cc4c(C#Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)c3cc2c1=O,ClC(Cl)Cl,582.0,641.0,0.5299999713897705,33000.0,Triphenylamine
Cc1ccc(C2=c3ccc([nH]3)=C3C=CC4=[N+]3[P+]([O-])([O-])n3c(ccc3=c3ccc([nH]3)=C(c3ccc(C)cc3)c3ccc2o3)=C4c2ccc[nH]2)cc1,ClC(Cl)Cl,723.0,740.0,0.1500000059604644,79433.0,5n6
CN(C)c1ccc(/C=C/C=C2\CC/C(=C\c3ccc(N(C)C)cc3)C2=O)cc1,CC(C)O,493.0,687.0,0.3300000131130218,,5n6
COc1ccc(-c2cc3c(s2)c(-c2ccc(OC)cc2)c2n3[B-](F)(F)n3c(c(-c4ccc(OC)cc4)c4sc(=C5C=CC(=[O+]C)C=C5)cc43)=N2)cc1,ClC(Cl)Cl,788.0,814.0,0.1000000014901161,170000.0,BODIPY
COc1cc(OC)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c(OC)c1,CS(C)=O,576.0,608.0,0.33,,BODIPY
COc1cc(C2=CC3=C(c4c(C)cc(C)cc4C)c4cc(-c5cc(OC)c(OC)c(OC)c5)c(-c5cc(OC)c(OC)c(OC)c5)n4[B-](F)(F)[N+]3=C2c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,ClCCl,617.0,651.0,0.05,74131.0,BODIPY
Cc1ccc(C2=c3ccc(=CC(Br)=[Br+])n3[B-](F)(F)n3c(C=C(Br)Br)ccc32)cc1,C1CCCCC1,594.0,607.0,,,BODIPY
CCCCCCCCC1(CCCCCCCC)c2cc(/C=C(/C#N)C(=O)O)ccc2-c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,ClCCl,,612.0,,,Triphenylamine
Cc1ccccc1C1=C2C=CC(=[NH2+])C=C2[Si](C)(C)c2cc(N)ccc21,O,593.0,613.0,0.38,90991.3,Acridines
CCN(CC)c1nc(-c2ccc(Br)cc2)c(-c2ccc([N+](=O)[O-])s2)s1,ClCCl,488.0,652.0,0.0,,5n6
F[B-]1(F)n2c(ccc2-c2ccsc2)C(c2c(Cl)cccc2Cl)=C2C=CC(c3ccccc3)=[N+]21,CO,580.0,609.0,0.8399999737739563,,BODIPY
C[O+]=C1C=CC2=c3c(c(-c4ccccc4)c4n3[B-](F)(F)n3c(c(-c5ccccc5)c5c6ccccc6ccc53)N=4)CCC2=C1,ClC(Cl)Cl,715.0,730.0,0.11,140928.9,BODIPY
Cc1nc2c(ccc3c2sc(C=Cc2ccc(-n4c5ccccc5c5ccccc54)cc2)[n+]3C)s1,CO,446.0,607.0,,31000.0,Carbazole
CCCCN1C(=CC2=CC(=CC3=[N+](CCCC)c4ccc(C)cc4C3(C)C)C2=C(C#N)C#N)C(C)(C)c2cc(C)ccc21,C1CCCCC1,724.0,735.0,0.32,,Cyanine
CCCCc1ccc(-c2c(-c3ccc(OC)cc3)c3n(c2-c2ccc(CCCC)cc2)[B-](F)(F)n2c(c(-c4ccc(OC)cc4)c(-c4ccc(CCCC)cc4)c2-c2ccc(CCCC)cc2)C3=C2C=CC(=[O+]C)C=C2)cc1,ClCCl,581.0,619.0,0.21,74989.4,BODIPY
CN(C)c1ccc(/C=C/C=C2\CCCC2=O)cc1,CCO,422.0,602.0,,,5n6
CC/N=c1/cc2oc3cc4c(cc3c(-c3ccccc3C(=O)O)c-2cc1C)N(CC)C1CCCCC1N4CC,CCO,570.0,646.0,0.31,142069.2,Benz
CCCCc1ccc(-c2ccc(-c3c(C)cc4n3[B-](F)(F)n3c(cc(C)c3=C3C=CC=[S+]3)=C4)s2)s1,ClCCl,634.0,703.0,0.3400000035762787,,BODIPY
Cc1cc(C)c(C2=C3C=CC=[N+]3[B-](F)(F)n3cc(C=C(c4ccccc4)c4ccccc4)cc32)c(C)c1,CO,565.0,672.0,0.01,4.4,BODIPY
C\C=C(/C=C\C(\C=C\c1cc2ccc(N(CC)CCCCCC(=O)[O-])cc2oc1=O)=N\CCCS(=O)(=O)O)S(=O)(=O)O,CCO,521.0,649.0,,,Coumarin
CN1C(=CC=C(C=Cc2sc3ccccc3[n+]2C)c2ccc(C(F)(F)F)cc2)Sc2ccccc21,CO,643.0,676.0,0.050000000745058,298000.0,5p6
CCN(CC)c1ccc2c(c1)oc(=O)c1c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c12,O,594.0,646.0,0.0099999997764825,26800.0,Coumarin
CC(C)(C)c1ccc(C2=C(c3ccccc3)C(c3ccccc3)=[N+]3C2=C(c2ccc(C(C)(C)C)cc2)c2c(-c4ccc(C(C)(C)C)cc4)c(-c4ccccc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,ClCCl,571.0,605.0,0.07,44207.9,BODIPY
CC(=O)c1ccc(-c2nc3ccc(N(C)C)c(Br)c3s2)cc1,CO,,622.0,0.0460000000894069,,5p6
CCC1=C(C)C2=C(C)c3c(C)c(-c4csc(N5CCOCC5)n4)c(C)n3[B-](F)(F)[N+]2=C1C,ClC(Cl)Cl,523.0,603.0,,57016.4,BODIPY
CCN(CC)c1ccc(N2C=c3ccc4c5c(ccc4c3=[O+][B-]2(c2ccccc2)c2ccccc2)=CN(c2ccc(N(CC)CC)cc2)[B-](c2ccccc2)(c2ccccc2)[O+]=5)cc1,ClCCl,552.0,644.0,0.2899999916553497,35500.0,PAHs
F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=CC(c3ccc[nH]3)=[N+]21,CS(C)=O,587.0,619.0,0.0700000002980232,,BODIPY
CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#Cc2ccc(C(F)(F)F)cc2)c2cc3ccccc3cc12)(C(C)C)C(C)C,ClCCl,654.0,667.0,0.0599999986588954,,PAHs
COc1cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c(OCc2ccccc2)cc1OC,CS(C)=O,579.0,648.0,0.050000000745058,,BODIPY
Cc1ccc(C2=C3C=CC(/C=C/c4ccccc4)=[N+]3[B-](F)(F)n3c(/C=C/c4ccccc4)ccc32)cc1,C1COCCO1,633.0,646.0,0.86,,BODIPY
CC1(C)c2ccccc2N(c2ccc3c(c2)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2c2nc(C#N)c(C#N)nc32)c2ccccc21,Cc1ccccc1,464.0,678.0,0.1199999973177909,,Triphenylamine
Cc1cc(C)c(C2=C3C=c4c(c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc4c23)c(C)c1,ClCCl,693.0,715.0,0.25,158489.3,BODIPY
CC1=CC(=[O+]C(C)C)C=CC1=c1ccc(=C2c3cccn3[B-](F)(F)n3cccc32)s1,C1CCOC1,510.0,622.0,0.002,74989.4,BODIPY
CCN1C2=CC/C(=C3\C(=O)C(c4ccc5c(c4)N(CC)C(c4ccccc4)C(c4ccccc4)N5CC)=C3[O-])C=C2N(CC)C(c2ccccc2)C1c1ccccc1,C1CCOC1,708.0,769.0,,,SquaricAcid
COc1ccc(/C=C/C2=[O+][B-](F)(F)OC(/C=C/c3ccc(OC)c4ccccc34)=C2c2ccccc2)c2ccccc12,ClCCl,556.0,633.0,,57080.0,PAHs
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)C(=O)c1ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc1C2=O,Cc1ccccc1,463.0,602.0,0.1500000059604644,10067.0,Carbazole
F[B-]1(F)n2cccc2C(=C2C=CC(=[N+](CCCl)CCCl)C=C2)c2cccn21,ClCCl,497.0,616.0,0.050000000745058,,BODIPY
C[n+]1ccnc(/C=C/c2ccc(N(c3ccccc3)c3ccc(/C=C/c4c[n+](C)ccn4)cc3)cc2)c1,OCC(O)CO,500.0,690.0,,38400.0,Triphenylamine
CCCCCCOc1cc(/C=C/c2cc(OCCCCCC)c(/C=C/c3cc(OCCCCCC)c(C=C(C#N)C#N)cc3OCCCCCC)cc2OCCCCCC)c(OCCCCCC)cc1C=C(C#N)C#N,ClCCl,518.0,624.0,0.1299999952316284,79433.0,6n6
CN(CCO[Si](C)(C)C(C)(C)C)c1ccc(-c2ccc(C=C(C#N)C(=O)O)c3nsnc23)cc1,C1CCOC1,524.0,637.0,,,5p6
COc1cc(-c2ccc[nH]2)n2c1C=C1C(=[O+]C)C=C(c3ccc[nH]3)N1[B-]2(F)F,CO,592.0,624.0,0.0199999995529651,,Cyanine
C[O+]=C1C=CC(=C2c3cccn3[B-](F)(F)n3cc(-c4ccc(C=C(Br)Br)cc4)cc32)C=C1,Cc1ccccc1,540.0,618.0,,,BODIPY
C1=CC(=[N+](c2ccccc2)c2ccccc2)C=CC1=c1ccc(=c2ccc(=C3C=CC(=P(c4ccccc4)(c4ccccc4)c4ccccc4)C=C3)cc2)cc1,CO,353.0,670.0,0.0099999997764825,,Triphenylamine
C[N+](C)=C1C=Cc2cc(=C3C=C(c4ccccc4)O[B-](F)(F)O3)ccc2=C1,ClCCl,504.0,650.0,0.1299999952316284,75000.0,6p6
O=[N+]([O-])c1ccc(C2=S=C(c3ccc(-c4ccc(-c5ccc([N+](=O)[O-])cc5)s4)s3)C=C2)cc1,ClC(Cl)Cl,444.0,667.0,0.0799999982118606,,5n6
CC(C)(C)c1cc(/C=C/C=C2\N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)c2ccc(N)cc2[o+]1,CCO,623.0,643.0,,200000.0,5p6
F[B-]1(F)n2c(cc3c2CCCC3)C2=C3C=C4CCCCC4=[N+]3[B-](F)(F)[n+]3c2n1c1ccccc13,ClCCl,622.0,633.0,0.7799999713897705,,BODIPY
CCCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CN(C)C=O,426.0,605.0,0.6380000114440918,39000.0,5n6
CC1=[N+]2C(=Cc3c(C)c4cc5c(C)c6n(c5cc4n3[B-]2(F)F)[B-](F)(F)[N+]2=C(C)c3ccccc3C2=C6)c2ccccc21,ClC(Cl)Cl,775.0,781.0,0.3600000143051147,141000.0,BODIPY
F[B-]1(F)n2c(Br)c(Br)c(Br)c2C(c2ccccc2)=C2C(Br)=C(Br)C(c3ccc[nH]3)=[N+]21,CO,617.0,654.0,0.0010000000474974,,BODIPY
CC1=CC(=[N+]2CCC2)C=C2C1=Nc1c(C)cc(N3CCC3)cc1[Si]2(C)C,CCO,732.0,745.0,0.1099999994039535,121000.0,SquaricAcid
COc1ccc(/C=C/C2=[N+]3C(=C(c4ccc(C)cc4)c4ccc(/C=C/c5ccc(OC)cc5)n4[B-]3(F)F)C=C2)cc1,ClCCl,656.0,679.0,0.2199999988079071,,BODIPY
Cc1cc(C)c(C2=C3C=CC=[N+]3[B-](F)(F)n3c(/C=C/N(C(C)C)C(C)C)ccc32)c(C)c1,ClCCl,566.0,610.0,0.1800000071525573,,BODIPY
O=C1/C(=C2\Sc3ccc(S(=O)(=O)Cl)cc3C2=O)Sc2ccc(S(=O)(=O)Cl)cc21,CS(C)=O,553.0,624.0,0.0120000001043081,14830.0,5p6
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccccc4[nH+]3)cc2)cc1,ClC(Cl)Cl,467.0,650.0,0.0299999993294477,,Triphenylamine
CC1(C)C(=CC=C2CCCC(C=CC3=[N+](CCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2SCCC(=O)O)N(CCCS(=O)(=O)[O-])c2ccccc21,O,777.0,798.0,0.025,,Cyanine
N#Cc1ccc(C#N)c(C#Cc2cc(C#N)c(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C#N)c1,ClC(Cl)Cl,479.0,639.0,0.5600000023841858,,Triphenylamine
O=[N+]([O-])c1ccc(C2=S=C(c3ccc(-c4ccc([N+](=O)[O-])cc4)s3)C=C2)cc1,CN(C)C=O,431.0,635.0,0.1099999994039535,,5n6
Cc1cc(/C=C/c2ccc(N(C)CCC#N)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,597.0,725.0,0.0099999997764825,,BODIPY
COc1ccc(-c2c(Br)c(-c3ccccc3)n3c2N=c2c(=C4C=CC(=[O+]C)C=C4)c(Br)c(-c4ccccc4)n2[B-]3(F)F)cc1,Cc1ccccc1,654.0,691.0,0.01,81283.1,BODIPY
CN1C(=CC2=C(C(=C=[N-])C#N)C(=Cc3sc4ccccc4[n+]3C)C2=O)Sc2ccccc21,ClC(Cl)Cl,703.0,723.0,,,SquaricAcid
COCCN1C2=CC=C(S(=O)(=O)O)CC2C(C)(C)C1=CC=CC=CC1=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)O)cc2C1(C)CCCS(=O)(=O)O,O,651.0,669.0,,,Cyanine
CCN(/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1ccccc1)CC,CCCCCC,571.0,601.0,0.270000010728836,,BODIPY
CCN(/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1ccc(C)cc1)CC,C1CCOC1,567.0,612.0,0.0900000035762786,,BODIPY
CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(/C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1,CCO,493.0,619.0,0.0355000011622905,56781.0,Triphenylamine
CCN(CC)c1ccc(N2C=c3ccc4c5c(ccc4c3=[O+][B-]2(c2ccccc2)c2ccccc2)=CN(c2ccc(N(CC)CC)cc2)[B-](c2ccccc2)(c2ccccc2)[O+]=5)cc1,Cc1ccccc1,558.0,627.0,0.4000000059604645,27800.0,PAHs
CCCCCCCCN1c2ccc(C(=O)O)cc2C(C)(C)[C@@H]1/C=C1\C(=O)[C@H](c2ccc(-c3ccc(-c4ccc5c(c4)Sc4cc(OC[C@@H](CC)CCCC)ccc4[NH+]5CCCCCC)s3)s2)[C@@H]1[O],C1CCOC1,667.0,765.0,,,Acridines
C[O+]=C1C=CC(=C2c3cc(-c4ccccc4)c(-c4ccccc4)n3[B-](F)(F)n3c2cc(-c2ccccc2)c3-c2ccccc2)C=C1,ClC(Cl)Cl,582.0,616.0,0.4799999892711639,,BODIPY
O=Cc1cc(N2CCCCC2)c2ccc3c(C=O)cc(N4CCCCC4)c4ccc1c2c34,CCO,486.0,617.0,0.2899999916553497,,PAHs
C[N+](C)=C1C=CC(=C2c3cccn3[B-](F)(F)n3cccc32)C=C1,Cc1ccccc1,498.0,626.0,0.0209999997168779,,BODIPY
O=C([O-])c1ccccc1-c1c2cc3c4c(c2[o+]c2c5c6c(cc12)CCCN6CCC5)CCCN4CCC3,CC#N,577.0,603.0,1.0,,Acridines
CN(CCO)c1ccc(/C=C/C2=C(C#N)C(C(C#N)C#N)OC2(C)C)cc1,CCO,579.0,644.0,,,5n6
CC(C)(C)c1cc(-c2c3cccc4c5cccc6c(-c7cc(C(C)(C)C)cc(C(C)(C)C)c7)c7cccc8c9cccc2c9c(c34)c(c65)c78)cc(C(C)(C)C)c1,Cc1ccccc1,687.0,701.0,0.8100000023841858,38438.0,PAHs
COCCN(CCOC)c1ccc(C=Cc2sc3c4nc(C)sc4ccc3[n+]2C)cc1,CO,533.0,601.0,,74700.0,5p6
CCCCCCCCCCCC[C@@H](CCCCCCCCCC)CN1c2ccc(/C=C3\SC(=S)N(CC(=O)O)C3=O)cc2Sc2cc(N3CCCC3)ccc21,ClCCl,536.0,659.0,,,Acridines
CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,CCCCCCCCO,451.0,626.0,0.1360000073909759,,PAHs
N#CC(C#N)=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)s1,CCO,420.0,641.0,0.0197999998927116,4360.0,5p6
CN(C)c1ccc2c(c1)OC(c1ccccc1)=CC2=CC=CC=Cc1cc(-c2ccccc2)[o+]c2cc(N(C)C)ccc12,ClCCl,862.0,908.0,0.050000000745058,240000.0,6p6
Cc1cc(C)c(C2=C3C=CC=[N+]3[B-]3(c4cccc5ccccc45)Oc4cc(O)cc5c6ccc(C)cc6c6cc2n3c6c45)c(C)c1,ClC(Cl)Cl,646.0,669.0,0.270000010728836,56000.0,BODIPY
CCCCCCCCCCCCOc1ccc(-c2c3n(c4c2sc2ccccc24)[B-](F)(F)n2c(c(=C4C=CC(=[O+]CCCCCCCCCCCC)C=C4)c4sc5ccccc5c42)=N3)cc1,C1CCOC1,729.0,813.0,,79900.0,BODIPY
CCc1cc2c3c4c(cc5c(Oc6c(C)cc(C)cc6C)ccc6c7cc(CC)n8c7c(c4c56)c2n1[B-]8(F)F)C(=[O+]c1c(C)cc(C)cc1C)C=C3,Cc1ccccc1,867.0,924.0,0.008,6201.5,BODIPY
CC1=[N+]2C(=C(Oc3ccc4c(c3)CC[C@@H]3[C@@H]4CC[C@]4(C)C(=O)CC[C@@H]34)c3cc(-c4cc5n(c4)[B-](F)(F)[N+]4=CC=CC4=C5c4c(C)cc(C)cc4C)c(C)n3[B-]2(F)F)C=C1,C1CCCCC1,580.0,630.0,0.5199999809265137,32400.0,BODIPY
CC[N+]1=C(/C=C/c2cc3cc(C(C)(C)C)cc4ccc5cc(C(C)(C)C)cc2c5c43)C(C)(C)c2ccccc21,CS(C)=O,489.0,688.0,0.0149999996647238,13000.0,PAHs
N#Cc1ccc(C2=[N+]3C(=C(c4c(Cl)cccc4Cl)c4ccc(-c5ccc(C#N)cc5)n4[B-]3(F)F)C=C2)cc1,Cc1ccccc1,576.0,612.0,0.7200000286102295,,BODIPY
COc1ccc(C2=CC3C(=C4C=CC(=[O+]C)C=C4)c4cc(-c5ccc(OC)cc5)c(/C=C/c5ccc(C(F)(F)F)cc5)n4[B-](F)(F)N3C2/C=C/c2ccc(C(F)(F)F)cc2)cc1,CO,653.0,703.0,0.1099999994039535,,BODIPY
CCCCOc1ccc(-c2oc3c(c2-c2ccc(OCCCC)cc2)=[N+]2C(=CN4N(C=c5cc6oc(=C7C=CC(=[O+]CCCC)C=C7)c(-c7ccc(OCCCC)cc7)c6n5[B-]4(F)F)[B-]2(F)F)C=3)cc1,C1CCOC1,596.0,638.0,0.4399999976158142,114300.0,BODIPY
CCCCCN1C=CC(=CC=C2C=CC(=[N+](C)C)c3ccccc32)c2ccccc21,C1CCOC1,502.0,697.0,,,Cyanine
F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=CC(c3ccc[nH]3)=[N+]21,C1CCOC1,577.0,609.0,0.1500000059604644,,BODIPY
O=C(O)c1ccc(-c2c3ccc4cc(O)ccc4c3oc3c2ccc2cc(=O)ccc23)c(C(=O)O)c1,O,599.0,677.0,,,PAHs
CCN(CC)c1ccc2cc(/C=C/C3=CC(/C=C/c4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,ClC(Cl)Cl,615.0,669.0,0.5040000081062317,138850.0,Coumarin
CN(CCO[Si](C)(C)C(C)(C)C)c1ccc(/C=C/c2ccc(C=C(C#N)C(=O)O)s2)cc1,C1CCOC1,491.0,616.0,,,5n6
CC1(C)CCN2CCC(C)(C)c3c2c1cc1cc(-c2ccc(-c4ccc(/C=C(/C#N)C(=O)O)s4)s2)c(=O)oc31,CCO,,626.0,,,Coumarin
CCCCCCOc1ccc(-c2ccc(-c3ccc(N(c4ccc(-c5ccc(-c6ccc(OCCCCCC)cc6)s5)cc4)c4ccc(-c5ccc(-c6ccc(/C=C7/SC(=S)C(CC(=O)O)C7=O)s6)c6nsnc56)cc4)cc3)s2)cc1,ClC(Cl)Cl,530.0,715.0,,,Triphenylamine
CCN(CC)c1ccc2c(-c3ccccc3C(=O)[O-])c3cc4c(cc3[o+]c2c1)N(CC)c1ccccc1S4,CCO,606.0,730.0,0.0,15700.0,Acridines
CC1=[O+]C(=c2c(Br)cc3n2[B-](F)(F)n2c(cc(Br)c2-c2ccc(C)o2)C=3c2c(C)cc(C)cc2C)C=C1,C1CCOC1,667.0,692.0,0.3700000047683716,,BODIPY
Cc1c2oc3c(C)c(N)cc(C(O)=NC4OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C5CCCN5C(=O)C(C(C)C)N=C4O)c3nc-2c(C(O)=NC2OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C(=O)C(C(C)C)N=C2O)c(N)c1=O,ClC(Cl)Cl,520.0,620.0,,,Benz
COc1ccc2c3ccc(OC)cc3c3c(cc4n3[B-](F)(F)n3c(cc5c6c(c7ccc(OC)cc7c53)C=CC(=[O+]C)C=6)=C4c3c(C)cc(C)cc3C)c2c1,ClCCl,675.0,713.0,0.001,125892.5,BODIPY
C1=c2ccc3c4c(ccc3c2=[O+][B-](c2ccccc2)(c2ccccc2)N1c1ccccc1)=CN(c1ccccc1)[B-](c1ccccc1)(c1ccccc1)[O+]=4,Cc1ccccc1,536.0,602.0,0.699999988079071,12700.0,PAHs
C=CCOC(=O)C(C#N)=C1C=C(/C=C/c2ccc(N(C)C)cc2)OC(/C=C/c2ccc(N(C)C)cc2)=C1,CC#N,476.0,624.0,,,6n6
CCCN1C(=CC=C2CCCC(C=CC3=[N+](CCC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CCO,785.0,802.0,0.025,,Cyanine
C(=C\c1cnc2ccccc2n1)/c1ccc(N2CCCCC2)cc1,CS(C)=O,423.0,626.0,,,6p6
CC1(C)OC(=C(C#N)C#N)C(C#N)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,C1CCCCC1,504.0,607.0,0.1099999994039535,,Carbazole
CCN1C(=CC=CC=CC2=[N+](CC)c3ccc4cc(Br)ccc4c3C2(C)C)C(C)(C)c2c1ccc1cc(Br)ccc21,CN(C)C=O,686.0,705.0,,,Cyanine
CC(C)(C)c1cc2ccc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc4c5nc6cc(C#N)c(C#N)cc6nc5c(c1)c2c34,Cc1ccccc1,500.0,613.0,,,Triphenylamine
CN(C)c1ccc(C(=O)c2ccccc2)cc1,CS(C)=O,350.0,609.0,0.0003399999986868,,6n6
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3cc4c(cc(-c5ccc(N(c6ccc(C)cc6)c6ccc(C)cc6)cc5)c5nsnc54)c4nsnc34)cc2)cc1,Cc1ccccc1,520.0,659.0,,,Triphenylamine
CC1=C2c3ccccc3C(c3[nH]c(C)cc3C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,ClCCl,599.0,625.0,0.800000011920929,91201.0,BODIPY
COc1ccc2c(c1)-c1cc3n(c1=[O+]2)[B-](F)(F)n1c(cc2c4cc(OC)ccc4oc21)C=3c1c(C)cc(C)cc1C,CC#N,584.0,606.0,0.3100000023841858,,BODIPY
COc1ccc(C2=CC(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)cc(-c4ccccc4)n2[B-]3(F)F)cc1,ClC(Cl)Cl,664.0,695.0,0.23,77983.0,BODIPY
CC1=[N+]2C(=c3c4c5ccccc5cc5cccc(c6cc(C)n(c36)[B-]2(F)F)c54)C=C1,CO,583.0,637.0,0.1000000014901161,16100.0,BODIPY
C#CC(=O)c1ccc2c(c1)C(C)(C)c1cc(N(C)C)ccc1-2,CS(C)=O,419.0,628.0,0.1800000071525573,,6n6
CC[N+]1=C(/C=C/c2cc3cccc4ccc5cccc2c5c43)C(C)(C)c2ccccc21,OCC(O)CO,494.0,660.0,0.0399999991059303,13200.0,PAHs
COc1cc(OC)cc(C2=C3C(C)=C(I)C(C)=[N+]3[B-](F)(F)n3c(/C=C/c4ccsc4)c(I)c(C)c32)c1,C1CCOC1,598.0,610.0,0.3,11481.5,BODIPY
CN1C(=CC=C(C=Cc2sc3ccccc3[n+]2C)c2ccccc2)Sc2ccccc21,CCO,651.0,676.0,0.0599999986588954,42000.0,5p6
O=[N+]([O-])c1ccc(-c2sc(N3CCOCC3)nc2-c2ccccc2)s1,CC#N,468.0,641.0,0.0,,5n6
CN1C(=CC=C(C=Cc2sc3ccccc3[n+]2C)c2ccc(C(F)(F)F)cc2)Sc2ccccc21,CS(C)=O,652.0,668.0,0.0799999982118606,162000.0,5p6
